-0.357266814393901 -0.195415111490331 0.551832988562748
-0.306815904636783 -0.165064830765995 0.594693560462704
-0.284467752386773 -0.181412823643506 0.613001852096046
-0.286176328996699 -0.191292057473626 0.639001545235555
-0.261956234747912 -0.075961122155717 0.618498797793315
-0.201832602689655 -0.0470548870757166 0.647751731922652
-0.112443346072691 -0.0898551098585909 0.684811095221272
-0.097537066215604 0.00570275454280036 0.672754068685091
-0.138011706189743 -0.0655874190161874 0.733162988256948
-0.135979651872437 -0.0633247817025178 0.732132285317514
-0.124254405533208 -0.0514251027149328 0.741024991911913
-0.115420149425133 0.0547215422867254 0.750165115599958
-0.0398647253462285 0.042982557891066 0.756874589396306
-0.0462848638645143 0.0584245554655089 0.718272367174476
0.0116967099267524 0.0828271414619653 0.748817029042753
0.0266233054153216 0.069061933952132 0.744760270993678
0.00234852011855119 0.0776150309978479 0.736589928232154
0.0166704942728234 0.0666160162924287 0.74780460027787
-0.00321191609768775 0.103505476937214 0.728687819640383
0.0189602536146326 0.0956487031242503 0.740003507783682
0.0435581365177518 0.0890373578872584 0.729722582864154
0.0307378355348188 0.0996849414905618 0.721410032651831
-0.00820348509803413 0.0926116964907717 0.695988123019078
0.0221446570976066 0.131602159595263 0.680081157852542
0.0110712366090336 0.0947170729039619 0.665365146810721
0.00980493948614884 0.104987314767273 0.657913339738928
0.0398407770151786 0.113095267214038 0.634016829956294
0.0197920673836896 0.0979473250802653 0.609054225724899
0.0893675375836307 0.101323800385614 0.614575932602577
0.118179241912305 0.11009565388202 0.571462885925739
0.09449834206228 0.102286582653828 0.571462885925739
0.0881861888253505 0.10276709659134 0.568567029602317
0.0381659271780998 0.105645724117038 0.549295067812124
0.0486999326405572 0.107082181665681 0.540781806326647
0.0986399160396446 0.107241485833957 0.526116542527238
0.114587301207483 0.111057792416515 0.537782501058814
0.0978868881275323 0.111851171143321 0.533479877924321
0.13258456430243 0.0288543765720325 0.557726351505689
0.0862298290575287 -0.0965397936462959 0.539497647632602
-0.838051421052439 0.0613863163538973 -0.106837142338558
-0.848846722386762 0.0895220760206559 -0.249610383648918
-0.865356713537306 0.0590313441273741 -0.292857793415029
-0.894697121729834 0.0117871037826035 -0.330218609656722
-0.940585912324871 -0.0891950507587348 -0.411360247683186
-1.00029926308529 -0.129946453285177 -0.45028141290062
-1.04219289826097 -0.185914486823793 -0.45028141290062
-1.02344775181897 -0.173144476378367 -0.533733295132652
-1.01108867777351 -0.157613360033201 -0.486853960884582
-1.0027933236823 -0.143810343445811 -0.495192900543503
-0.998563849139075 -0.154840664874258 -0.578644782775535
-0.996830833704306 -0.207154096893386 -0.578644782775535
-0.993958713147153 -0.234286778486972 -0.642351567059456
-1.04948509598384 -0.307173844343145 -0.716437088675424
-1.11714351697103 -0.46107036576025 -0.741976708985809
-1.0909177509234 -0.274417241911856 -0.753154503930587
-1.02251521699833 -0.207468731737343 -0.779804710402448
-1.05445466567971 -0.3879640675334 -0.693370776849369
-1.13368435065516 -0.485646516152891 -0.753154503930587
-1.13348270561029 -0.489932640844569 -0.805299381815471
-1.16227051373129 -0.499035839094915 -0.805299381815471
-1.17690585104912 -0.576772101915029 -0.860747483324079
-1.15879121766954 -0.606965036788662 -0.772107236247328
-1.12839430170818 -0.251970433471753 -0.825428591217841
-1.11861941710707 -0.227571453783476 -0.805299381815471
-1.07188106142455 -0.431704709298885 -0.910919082161118
-1.07167071227311 -0.540176999651129 -1.03104992084123
-1.13841619170212 -0.716359264500094 -1.00566895399897
-1.16840287434427 -0.538033990184268 -0.805299381815471
-1.14625683568113 -0.643281160722484 -0.94994230251544
-1.11402410613449 -0.787057738081584 -0.917680367078871
-1.13610815085277 -0.688259012666103 -0.957012990032232
-1.2304631540312 -0.161041812395048 -1.08413175124564
-1.23029917764212 0.0218137838926586 -0.94060267213787
-1.21047415616077 -0.0976920845289043 -1.04926476589326
-1.20441044944918 -0.27551059309658 -1.170324111602
-1.20422263293929 -0.267633998868529 -1.10349770442132
-1.24654529216734 -0.278750147755838 -1.10070477686678
-1.25121727174127 -0.549647590096393 -1.22321725931072
-1.25768826044982 -0.70995924934926 -1.2426754388839
-1.2675805811646 -0.967393357168198 -1.19171810549738
-1.26741357201675 -0.850328206207764 -1.14064052162525
-1.15683409352072 -1.0928491596065 -1.30027800334197
-1.14513336704838 -1.16098819852024 -1.14944041525425
-1.20518343964149 -0.865862787230006 -1.07596140848411
-1.2416679115399 -0.715838846325208 -1.14064052162525
-1.24150469782029 -1.07047251146141 -1.11193034147187
-1.15676606919018 -0.613840126602363 -1.17942903294561
-1.11079212187294 -0.725750965210914 -1.16131289608594
-1.17341033376403 -0.934416269800214 -1.20104944119711
-1.25034868415484 -0.675655105537447 -1.31084853871885
-1.25018609666797 -0.694037075046488 -1.25589202259449
-1.23596753574019 -0.877900391842822 -1.54056997818298
-1.23580792025685 -1.00446353119004 -1.42422851862147
-1.25728222291965 -1.04511237944052 -1.54056997818298
-1.27643930424683 -0.991301843870782 -1.78939239533653
-1.2762897655563 -1.15558782454644 -1.50889172045543
-1.25787255096819 -1.45254629567956 -1.2898335608586
-1.23727101246939 -1.20788873794795 -1.31084853871885
-1.23709440698391 -0.921930758830481 -1.62264045274597
-1.29360103288212 -1.19995612434652 -1.170324111602
-1.29344103824724 -1.5134600297706 -1.30027800334197
-1.26109137999479 -1.54971483812937 -1.42422851862147
-1.20771168486484 -1.52607866080381 -1.54056997818298
-1.20753807699347 -1.54180260616689 -1.6747738280521
-1.11186756799041 -1.49913011021386 -1.38478121495299
-1.11169031436507 -1.48253736581312 -1.40034752797754
-1.03829672162143 -1.48910231694703 -1.30027800334197
-0.923307361268919 -1.50507240351386 -1.45293869877485
-1.09240309248568 -1.58509327266201 -1.74754774811785
-1.22403618237322 -1.59310135882626 -1.30027800334197
-1.22151186867697 -1.65138209331686 -1.45293869877485
-1.20613379146673 -1.51190400055247 -1.5545052651018
-1.20595989464975 -1.49588852734002 -1.25589202259449
-1.11664173133244 -1.45610604540278 -1.170324111602
-0.906555643806838 -1.13420160051026 -1.26593705107597
-1.04773953588619 -0.758681040706294 -1.20104944119711
-1.21305783208247 -0.772607825229555 -1.26593705107597
-1.12552838338937 -0.763824192249009 -1.11193034147187
-0.357198633475791 -0.763824192249009 -1.16131289608594
-0.302196083651281 -0.719336320323499 -0.8628701075053
0.499477737370019 -0.434996982433385 0.108916936841364
-0.251390147087037 -0.149082021300431 0.3343171729835
-0.246474361449273 -0.408475012694457 0.26855441855808
-0.3265046970436 -0.360583877756322 0.244888598289609
-0.319680370227295 -0.344795306895753 0.274372260866031
-0.234534706742392 0.687354664690984 0.250865290751468
-0.249971968261236 0.111251629361689 0.291597381218254
-0.252154794876683 1.39403311321153 0.37453223831218
-0.272426953813329 0.203192328008362 0.413475889232974
-0.346940277953052 -0.00992078900904511 0.403525986184357
